filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
220__[pia][nod][cla]1416__2.wav,0.248701721,0.024812503,897.003944,1527.794847,1333.395798,0.029834173,-427.5202026,229.4522552,23.37798309,-16.29406548,6.853275299,2.913271427,-3.215925455,-6.142761707,-7.070852757,-3.336684942,-1.218164206,0.2994726,0.914322913,-3.515292168,-9.814669609,-12.64953232,-8.808282852,-0.666811228,3.244585752,0.904000044,piano
[pia][jaz_blu]1300__2.wav,0.31454137,0.074600749,3943.306929,4515.153652,9601.896379,0.070003318,-204.5307617,109.8361206,-1.831415892,43.77189255,-10.24311543,38.03592682,-14.70506477,25.376297,-9.936689377,6.288646221,-14.75313854,13.41079617,-1.420844197,8.10269165,-0.059901882,1.647589087,-2.467479467,3.08011055,4.362881184,2.207388163,piano
[pia][jaz_blu]1328__3.wav,0.250312269,0.046825886,2415.181666,3881.927815,5098.131334,0.037397819,-350.2767029,131.1781464,39.52630997,35.34189606,-9.392912865,7.151093483,0.58763665,-12.57685089,-18.17825127,-7.061250687,-7.534349918,7.16145134,-1.857949972,-4.151824951,-8.420369148,-7.948911667,-6.377259254,-5.141328335,-11.18540382,-6.597861767,piano
[pia][jaz_blu]1479__3.wav,0.233386874,0.031615663,1037.502103,1580.38179,1688.153241,0.028910398,-409.0419312,188.0758667,14.99161625,-12.32206726,14.87847996,13.24775314,-5.807033539,-13.11165142,-5.008666515,-3.130102634,-3.436825037,-5.055544853,-5.632825851,1.933424592,-0.052253164,-2.649824619,2.54663825,2.489550114,5.946744442,4.943936348,piano
125__[pia][nod][cla]1378__3.wav,0.229593694,0.039400976,756.9699281,984.6910264,1130.950433,0.027960229,-421.5221558,242.3932495,26.97311592,-19.93274117,10.18815422,5.071735859,-8.808891296,-8.041211128,-7.286708832,-8.329981804,-3.31723237,0.198043674,-2.631277561,-2.804342508,-1.914637804,-4.567046642,-3.973474503,0.362057567,0.248728156,-2.039845467,piano
[pia][cla]1305__1.wav,0.431287915,0.005614208,657.0850859,1613.118669,752.5812922,0.014791717,-601.081665,226.3568726,41.85350037,25.03184891,9.989673615,11.35250282,-5.656074524,3.892158747,-3.8703444,-0.510075748,0.143462092,-1.249867916,-2.921727657,-1.311837792,0.362861961,-5.051508904,-2.061486483,-4.561222553,-3.719603062,-4.722573757,piano
[pia][pop_roc]1450__2.wav,0.522624195,0.042409908,785.8352368,1648.02728,1046.979255,0.015734345,-368.5925903,228.6647491,17.96085167,26.38218689,5.945641518,10.98936653,-2.627232075,12.87413692,-12.08429432,-4.470804691,-10.72505379,-1.604800582,0.450118363,-3.390958786,-10.01493645,-3.05306983,4.20892334,-2.62399745,2.053006649,-2.97192049,piano
[pia][jaz_blu]1363__2.wav,0.332303643,0.05675143,1439.738085,2301.236826,2835.565351,0.024962672,-301.9940491,178.2854156,-9.561288834,37.84089661,12.50302982,14.10330868,-8.022003174,3.22765398,-3.865542412,-5.359250069,-3.599061251,2.250781059,2.826904774,-0.966350079,5.255201817,4.967614651,2.329710245,0.603465199,5.569325924,4.741065502,piano
084__[pia][nod][cla]1410__1.wav,0.3082771,0.052134834,862.0112577,1108.945086,1402.568095,0.026218252,-350.0002441,223.7729645,4.626428604,-8.18603611,15.57684135,-11.14062881,-12.33365345,-7.699706078,-14.95928383,-8.749263763,-5.025435925,-9.185707092,-5.057397366,1.549586058,3.509586334,2.588374376,0.495872945,1.396818757,2.71040988,-0.484846085,piano
[pia][jaz_blu]1532__2.wav,0.421780825,0.058685824,1012.963894,1690.419468,1849.361275,0.020421091,-338.6695862,189.20961,13.27273846,16.68611908,18.46879768,5.570701599,4.507497787,5.194655895,6.582658768,7.105294704,3.550855398,1.279649615,2.559117794,2.93608737,-1.119768977,4.435791016,6.892941952,0.940301716,0.121822074,0.307288378,piano
[pia][jaz_blu]1467__3.wav,0.346960515,0.023273554,1288.000631,2105.523037,2295.239918,0.029064989,-414.7487793,169.6881714,6.021803856,6.611721516,26.85204697,9.955293655,0.461151719,-4.042663574,3.972024202,6.565880299,0.016787024,4.299457073,-2.993022442,5.304870605,-2.756778002,-1.333962202,2.196903706,1.594188452,0.289380223,1.845992327,piano
[pia][jaz_blu]1516__3.wav,0.313464969,0.090797424,944.3430829,1877.188797,1328.656831,0.019448299,-311.4932556,201.9617462,18.29939079,16.0399704,8.806167603,10.27993202,8.233024597,9.615954399,-7.089384556,1.926893353,-4.717027664,1.135360718,-0.02681629,-1.758060575,-1.777722955,-0.99664849,0.738471806,-0.648718655,3.526252747,1.708043814,piano
137__[pia][nod][cla]1381__3.wav,0.3524113,0.029731257,958.2028182,1243.670695,1647.913587,0.033099436,-411.0805359,237.6038208,-0.98974514,-9.85062027,12.33925819,3.785513878,-0.968714297,0.580144823,-7.085213661,-6.01005888,-0.55694288,1.368919373,-2.140016317,-5.534382343,-2.310547829,0.257294118,-0.658592224,-1.523898244,-0.751592517,0.491358757,piano
[pia][cla]1374__1.wav,0.454028189,0.002511326,1051.428906,2514.176666,817.1809016,0.021774704,-675.8681641,195.0138397,82.7731781,37.9099884,-20.92978859,-5.501194954,-17.82001495,4.796633244,-11.59805679,-0.911591887,-9.422258377,6.720480442,5.314427376,7.624567032,0.365291297,-5.002189159,-4.503938198,-3.44725132,1.934695959,-1.851652384,piano
215__[pia][dru][jaz_blu]1432__1.wav,0.391063213,0.073879756,2284.473923,3151.815844,5407.993296,0.034008129,-246.6186371,137.0952911,-11.00451756,64.86991882,4.31199646,18.70864677,-8.572630882,11.28414917,-6.159482956,3.153320789,-0.87000984,-0.137594119,5.582536697,-0.35392487,7.092664242,2.472265244,1.389803648,-5.245800495,-1.823910594,-3.687926054,piano
[pia][jaz_blu]1359__3.wav,0.374772996,0.040426027,1108.732621,1417.92158,2015.890255,0.029677697,-334.8523865,212.5027161,-13.69712257,8.290692329,13.97173977,-12.23751545,-4.701909065,-4.842219353,-1.579673171,-2.6381073,2.281512022,7.110019684,0.349120528,6.285979271,1.372857213,-4.596167564,0.927947402,-8.74742794,-7.525393486,-1.450755,piano
[pia][jaz_blu]1508__3.wav,0.47985974,0.133045703,2417.7135,3377.567986,5937.094859,0.034724526,-226.3545685,130.1247711,5.188482761,60.08472443,-23.16065598,63.19512558,16.78619576,10.09118366,-5.518611431,-3.94328618,-6.871189117,1.899716616,-0.916944206,-4.765843868,6.524311543,-0.15016982,7.891138077,-3.941111803,-0.206261531,-0.674803734,piano
131__[pia][nod][cla]1402__2.wav,0.318656445,0.021690838,1207.300373,1394.38746,1914.293444,0.044378921,-407.4177856,229.2597504,-25.53600502,-8.657598495,-4.238457203,-9.871239662,-7.264951706,-2.602211952,-3.268253088,-1.640051484,0.758062184,-4.203611374,-7.648329735,-5.242505074,2.960729122,1.486506104,0.565235972,4.08602047,3.659627199,1.327047229,piano
[pia][jaz_blu]1520__2.wav,0.371519804,0.057500619,1423.151225,2231.843188,2651.410737,0.024174635,-302.9112549,181.9167633,-14.60760117,32.32518387,-1.819010496,12.51353168,12.81892109,-5.070363998,3.598788023,-3.786262751,-1.573486924,1.127849221,-1.202681661,-0.38225475,-4.418320179,-0.104842372,0.770342827,2.070076227,1.269282937,-3.361063242,piano
056__[pia][nod][cla]1385__2.wav,0.318563938,0.067169793,988.4624312,1109.843338,1678.010188,0.027975311,-302.9345398,227.8810272,-19.9222393,-11.64833927,9.215268135,-8.939831734,-2.309478045,-9.713188171,-14.57657146,-9.131287575,-11.2735157,-11.2384901,-6.904236317,-5.341320038,-7.648531437,-8.767329216,-7.99979353,-7.277668953,-4.05970335,-2.413573027,piano
196__[pia][nod][pop_roc]1439__2.wav,0.291873813,0.029492447,664.8960031,883.1335532,971.8208932,0.024532834,-473.4133301,249.7805176,52.65342331,-18.14609718,0.669756651,2.274036646,-11.57614899,-9.543483734,-3.804336309,-5.776928425,-4.216537476,3.434833288,2.616476297,-8.744595528,-13.42473507,-4.729630947,4.266235828,4.40555954,1.491259336,2.902194738,piano
[pia][cla]1458__1.wav,0.261573702,0.069635749,773.3323034,961.4664451,1437.985642,0.015892706,-371.79599,207.3700256,-4.426955223,-1.167339802,28.08423615,0.139649361,-2.57050252,1.082353473,-7.436426163,-9.899954796,-12.5128746,-13.16204929,-9.540486336,-7.395936012,-5.263508797,-6.749408245,-9.956625938,-6.72423172,-5.551643372,-8.207992554,piano
[pia][jaz_blu]1371__2.wav,0.401896089,0.033580527,1121.024013,1499.564665,1939.017757,0.031849166,-389.2889099,225.2881012,-3.707505465,-19.2626915,18.79024124,-3.484279394,-15.98773098,-8.025905609,-4.656843185,-4.51006031,-4.647219658,-1.295959949,1.307597995,-1.168441176,-2.480489969,-0.248418376,0.348504245,-3.156165838,-4.988631725,-3.434198856,piano
[pia][jaz_blu]1475__3.wav,0.33336097,0.034276888,1008.209174,1618.050734,1702.120724,0.023997421,-425.1419373,214.9942017,12.11391068,4.036937237,4.174859047,4.272868156,-3.347119331,-20.10118484,-5.707057476,-7.519420147,-6.940232754,-1.579791427,-12.00675678,-3.401539564,0.09642341,0.969757259,7.430357933,-2.622222185,-0.046803005,1.774035573,piano
093__[pia][dru][jaz_blu]1428__3.wav,0.331894875,0.113503106,1697.005872,2576.632101,3385.285579,0.030614669,-232.9882202,166.4204559,-0.840594411,37.29725266,-9.741452217,12.9170208,-4.096533298,9.102506638,0.198527455,0.458861113,-0.371837497,-5.619662762,-4.397105217,-9.275168419,-3.521810293,-3.100281,-1.680744052,-2.241410971,3.982626438,0.229578733,piano
[pia][pop_roc]1332__2.wav,0.185935378,0.101017557,1111.126429,1258.800149,1740.614443,0.038900368,-282.6860046,204.7666016,-7.28597641,0.345575392,2.495431662,-3.419964314,0.352152407,-13.84039974,-10.73165512,-5.889053822,-3.322734833,5.524837017,0.715395629,-5.50821209,2.172320843,-2.134094715,-9.60965538,-5.785160542,-6.165140152,1.311595082,piano
[pia][jaz_blu]1529__3.wav,0.227773935,0.065052152,1994.974789,2989.110039,3665.882337,0.044126297,-337.3186035,144.0640717,14.55386066,18.74027443,-5.793133259,10.01282978,10.48058033,24.2722435,13.51659298,10.81784821,-1.324681997,-8.358115196,-11.84931469,-3.747297049,0.412811279,2.629840851,-1.616525173,-3.574395657,-3.127685308,-1.785489917,piano
160__[pia][nod][jaz_blu]1433__3.wav,0.289154947,0.100171573,1150.058792,1593.8547,2089.9678,0.025598003,-299.7716675,184.7339325,2.042629004,25.61294174,19.70468903,2.63163662,4.157117844,-2.481435061,-2.863704443,-3.006586552,-6.519178867,-0.461009145,6.202984333,8.853468895,12.13062477,8.437696457,1.126483679,0.673858762,0.737793922,0.535507858,piano
[pia][pop_roc]1536__3.wav,0.328685999,0.020624574,886.3277901,1182.807043,1695.885241,0.022334625,-440.8419495,230.7418518,-20.49429893,12.4500618,29.44776726,-0.027871504,3.71927166,-3.643132448,-4.843758583,-4.076876163,-8.74932766,-3.72863698,-3.888857126,-4.249745846,-1.853652,-6.774285793,-3.700636148,0.016464293,-5.367062569,-3.020736933,piano
[pia][cla]1355__1.wav,0.252606273,0.037392516,953.0574687,960.5110333,1411.796611,0.033845997,-414.1092224,231.8225708,-7.43312645,-22.11618042,-2.923801184,-13.90097332,-8.225678444,-7.104874134,-2.770791531,-0.268718719,-11.66292095,-16.12103462,-9.848053932,-5.544063568,-1.082316995,5.61420393,9.630017281,10.99313164,9.182115555,4.562543869,piano
[pia][jaz_blu]1483__1.wav,0.264169574,0.051760826,849.9681728,1205.782652,1114.239337,0.030559996,-382.4309998,215.5282135,41.74633789,-17.68978882,-10.02369213,-3.878260136,-6.777729988,-6.93236351,-0.904758513,2.469122887,6.314181328,4.279863834,-3.317770481,-3.820740461,-4.18300724,-1.493288279,2.052231073,-3.914277077,-3.617947817,0.586324692,piano
[pia][jaz_blu]1501__2.wav,0.406328052,0.057995565,2078.090193,3652.186191,4202.002716,0.020944595,-317.2066956,145.456543,23.28834152,37.44934082,9.974423409,17.77085114,0.522756457,5.010157585,3.794102192,10.357687,-0.589066207,0.702670217,-5.140857697,1.886517525,-4.38126564,1.188259006,-4.098759651,0.595595777,-1.933864236,4.199323654,piano
[pia][cla]1498__2.wav,0.37852025,0.066405721,2534.004136,3152.514188,5370.580395,0.052583555,-252.6878204,144.9792786,-14.15467739,25.06282234,-4.519675255,28.9268074,-2.894834042,4.928201199,-0.037434701,6.457569122,-3.738244057,0.678724825,-5.005852699,-7.101116657,-0.098192252,-0.450431854,3.753643513,-3.840678453,1.464802861,-2.534060001,piano
[pia][jaz_blu]1462__2.wav,0.325794876,0.037860673,773.3096051,891.0009021,1188.150602,0.029411876,-399.3945923,215.3007507,37.53933716,-25.27987862,0.881650031,7.963748455,-8.193674088,-8.972439766,-0.54145354,0.892744839,-1.124677896,-0.82823354,2.36970377,4.995106697,1.526493788,-5.109572411,-5.740175247,-0.977852225,1.102876544,0.617499173,piano
[pia][jaz_blu]1366__3.wav,0.298071533,0.116495594,1595.274554,2547.925395,2944.478463,0.028214738,-249.4220276,169.3785095,-9.295377731,32.24110794,30.48637009,3.64808774,1.742786169,11.37938309,-16.10529137,4.213486195,-7.218517303,-0.425956875,-1.848629713,2.273512602,2.371927261,2.813224316,5.769024849,1.849182725,1.974982262,-7.129480362,piano
152__[pia][dru][pop_roc]1440__1.wav,0.389664352,0.092413709,1654.788305,2396.659221,3501.016153,0.029475974,-246.6836395,171.7411652,-23.14214516,45.59532547,-0.264916331,14.15006447,6.031562328,-0.353878617,-5.716439724,-5.273451805,-4.147920609,0.442857653,2.405216932,-0.03478409,2.141471386,-1.424840569,1.111264944,-0.361869663,-0.526385307,-2.607010126,piano
254__[pia][nod][cla]1406__3.wav,0.381808847,0.007684232,961.7145572,2115.797793,1311.363756,0.018322801,-541.5112305,212.7706604,15.87201786,29.95300865,19.45313835,7.562016487,-8.717746735,-5.257557869,-8.452786446,-5.513269424,-2.728166342,-2.652597904,-6.317780495,-2.722027779,-0.915217817,-1.544806957,-2.683949947,-1.15801537,-1.243520379,-1.817887068,piano
[pia][pop_roc]1351__2.wav,0.446740925,0.178701729,1043.994448,1593.549365,2143.842378,0.022753152,-216.6854553,212.0915222,-8.282124519,28.10258484,27.0853157,8.13675499,0.597683966,7.442420959,0.841971517,-3.454737425,-4.583744049,0.895427346,4.686395168,6.437493324,4.147441864,6.140428066,4.182946205,-1.32005775,-2.597874403,-4.333043575,piano
[pia][pop_roc]1320__2.wav,0.354658097,0.137041569,2539.290853,3384.027079,5672.211518,0.039349059,-180.6787567,140.0731506,-11.63692188,44.49555969,0.507659435,30.49866867,-7.039332867,14.22838974,-11.54026794,-1.989279747,-6.378246307,-1.614496827,-3.569405079,1.848316789,1.780167699,-1.145321846,-6.092169285,-5.983943462,-2.614953518,1.689995408,piano
067__[pia][nod][cla]1388__2.wav,0.264439672,0.029720644,1140.664189,1136.500033,1701.206187,0.041617022,-395.013031,231.9580994,-26.05617905,-24.7923584,-6.390814304,-12.2508316,-4.563363552,-6.807357788,-7.989690304,-9.123348236,-8.273804665,-2.272770643,1.202928305,4.721491814,3.953706503,-0.617126465,-0.405568272,-1.799471259,-4.13759613,-0.752393186,piano
[pia][jaz_blu]1491__1.wav,0.316211164,0.030155079,1407.368115,1741.652124,2746.938345,0.036845439,-351.1110535,200.7887878,-34.49982071,20.93432617,16.47314262,-4.509683609,9.764471054,-10.73887348,1.015904307,3.740674019,-4.587279797,2.49089241,-6.634490967,1.97966063,4.275876999,-2.938608408,10.54203033,3.309840679,1.069240451,7.934447765,piano
[pia][jaz_blu]1513__2.wav,0.347382486,0.082050264,1004.425321,2154.777088,1348.859797,0.018328457,-331.9878845,194.1890411,27.5671196,-10.2368145,22.69435501,12.00025272,-2.390571594,4.731031895,2.444163799,3.658228874,-4.81677103,3.608949423,1.826484919,7.040428162,-1.037354946,2.015574932,0.467740387,-2.336696386,-2.028475285,-0.152757913,piano
[pia][jaz_blu]1470__2.wav,0.340676457,0.049516741,807.7290148,1192.991993,1370.72556,0.023827748,-381.3041077,244.0951996,12.28738308,-10.91377926,15.75681114,16.42168999,-1.994831324,-14.31181812,-2.58818841,-4.125831127,-3.532978773,-1.947332859,-8.138970375,0.575113535,-2.516807556,-4.999994755,3.065368652,-1.927350044,2.046974421,2.241263866,piano
[pia][jaz_blu]1525__3.wav,0.528769612,0.046166267,1175.934609,2093.263518,2204.035579,0.019832891,-331.1430664,202.2792511,11.01371956,35.24187851,2.390257359,12.32016182,6.708667278,1.264878035,-4.030315876,-10.13186264,-5.542185307,1.220705628,-2.313687801,0.00838167,-4.205309868,0.064305283,0.336636871,0.502776623,0.958049595,-0.506985962,piano
001__[pia][nod][cla]1389__1.wav,0.29438889,0.027580382,812.6575915,1057.897321,1219.743718,0.02682719,-425.3010254,238.8296967,6.622234344,-3.258458376,14.79491138,-7.751060963,-5.994978905,1.821517706,0.164812088,-1.404467106,-6.188921928,-15.21347523,-15.94984627,-5.553812504,3.392941236,3.184163094,-0.606827557,-2.109496593,-2.745478153,-3.427500486,piano
[pia][pop_roc]1316__3.wav,0.566877007,0.124578863,3908.758981,3954.405856,8836.84412,0.090169899,-137.4335785,125.0737457,-31.49127197,72.81263733,-31.16860199,43.67063522,-13.35095119,23.84434509,-3.710377455,7.076946735,7.056296349,1.086169362,15.92227459,-13.02834892,9.537838936,-10.6384306,8.04750824,-5.695123196,4.677675247,0.225722,piano
[pia][cla]1324__1.wav,0.318019331,0.022471581,660.4422153,957.1612574,1068.678737,0.019736743,-481.1812744,254.3621521,28.22572899,-22.85593605,11.32318592,10.95711803,-6.841335773,-13.40916634,-11.67798138,-9.982269287,-9.540388107,-8.649055481,-6.711559296,-3.942798615,-3.946925879,-5.33979845,-4.818680286,-4.878546238,-3.381841898,1.9083395,piano
[pia][pop_roc]1343__2.wav,0.337251216,0.217705309,3248.793387,3702.301627,7222.103304,0.068165194,-76.00993347,121.0148697,-34.35341644,41.7722168,-15.89574528,29.96920204,-10.56097507,21.24460983,-3.6739645,17.75498772,-0.998206913,12.58312893,-2.483653545,2.070450544,3.72711587,5.319212914,6.399457455,4.39095211,5.8644104,1.823644042,piano
042__[pia][nod][cla]1409__1.wav,0.293204725,0.013570471,515.1889367,1284.197433,718.577122,0.014026303,-589.8696289,222.2415009,61.71699524,13.86372757,13.7087059,4.019876003,1.689557552,0.266540647,-1.370884299,1.113429308,-4.392379284,-10.17024612,-5.14963007,-3.347814083,-7.544045925,-5.049417973,-1.140289426,-1.663775444,2.009344578,9.317749023,piano
[pia][pop_roc]1343__3.wav,0.399601281,0.20588319,3301.468165,3545.948641,7127.240815,0.07156808,-81.77603149,124.7411118,-40.88970947,38.090065,-9.575470924,23.26623917,-4.971042633,20.89755249,-4.365348339,12.23104954,1.408688545,14.89085197,5.087535858,4.118681908,-0.010247543,-0.156697154,0.313504845,-0.577894628,-0.235319272,1.327027082,piano
185__[pia][dru][pop_roc]1442__1.wav,0.280188292,0.118401557,2485.521526,3002.698088,5411.318887,0.046920246,-194.2976379,144.8828125,-33.1298027,57.72975159,-14.50212288,18.81026077,-15.09322643,1.223744988,-16.22281647,-1.525420666,-7.781452656,3.524172783,1.862858295,-4.885798931,0.749129832,-8.650741577,0.363666385,-3.942093611,7.528748512,-3.035722017,piano
[pia][pop_roc]1316__2.wav,0.573808074,0.111156374,3835.546319,3877.83296,8553.337468,0.093636885,-132.5252228,128.4891205,-41.00490189,66.40790558,-27.03203392,47.48027802,-10.97643661,23.54248428,-0.555169761,8.889134407,1.717489839,-4.580449581,10.73497486,-8.836634636,11.56807709,-12.62878227,9.028580666,-7.519929409,2.346006632,-2.012259245,piano
[pia][jaz_blu]1525__2.wav,0.376014292,0.06630262,948.0392027,1668.637411,1540.413851,0.021424047,-321.8377991,230.4992218,9.393342972,14.26029015,15.17383957,14.71185207,-0.954763472,-1.895271897,-4.791179657,-4.994816303,-6.572824478,0.723319113,-5.441975594,-0.937453806,-2.773301601,1.268558145,5.94331789,8.685247421,4.906843662,-1.506964564,piano
199__[pia][nod][cla]1383__1.wav,0.306020349,0.006309766,867.7921933,1795.05939,1011.478568,0.021556015,-587.4645386,202.3315277,51.08755875,6.886095524,1.573908806,2.113257408,-3.142976522,-12.94033146,-15.06487751,-14.27966976,-10.76566696,-6.205827713,-1.948059082,1.52526474,0.615352094,-0.954758048,-0.681032836,-0.808601379,0.783521712,4.60704422,piano
